"pub_date","lead_paragraph","main"
"2019-04-02T09:00:09+0000","ANCHORAGE — Working through two winters in the biting arctic cold, roustabouts bored three miles deep into the coastal plain of northeast Alaska in search of oil. In the spring of 1986, they packed up and left, uttering not a word about what they had found and leaving only a short section of steel pipe to mark the spot.","A Key to the Arctic’s Oil Riches Lies Hidden in Ohio"
"2019-02-25T12:22:34+0000","BEIJING — China’s leader, Xi Jinping, abruptly summoned hundreds of officials to Beijing recently, forcing some to reschedule long-planned local assemblies. The meeting seemed orchestrated to convey anxious urgency. The Communist Party, Mr. Xi told the officials, faces major risks on all fronts and must batten down the hatches.","2019 Is a Sensitive Year for China. Xi Is Nervous."
"2019-04-17T20:22:53+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Judith Clark, Getaway Driver in Deadly Brink’s Heist in 1981, Is Granted Parole"
"2019-04-23T19:04:36+0000","NEGOMBO, Sri Lanka — The coffins came one by one, some heavy and others unusually light.","On a Day of Funerals in Sri Lanka, Religious Tension Builds"
"2019-05-22T16:03:12+0000","WASHINGTON — President Trump abruptly blew up a meeting with Democratic congressional leaders on Wednesday, declaring that he could not work with them until they stopped investigating him and lashing out at Speaker Nancy Pelosi for accusing him of a cover-up.","Trump, Angered by ‘Phony’ Inquiries, Blows Up Meeting With Pelosi and Schumer"
"2019-05-03T18:03:30+0000","WASHINGTON — President Trump telephoned President Vladimir V. Putin of Russia on Friday for what both men described as a lengthy, positive conversation, in which they dismissed two years of investigations into Russia’s intervention in the 2016 presidential campaign as a “Russian Hoax” and a mountain that “ended up being a mouse.”","Trump Says He Discussed the ‘Russian Hoax’ in a Phone Call With Putin"
"2019-04-05T17:09:37+0000","Booming beats. A twanging banjo. Is this country music?","Lil Nas X Added Billy Ray Cyrus to ‘Old Town Road.’ Is It Country Enough for Billboard Now?"
"2019-02-18T10:00:10+0000","A secret meeting of former President Barack Obama’s financial backers convened in Washington early this month: Organized by David Jacobson and John Phillips, Mr. Obama’s former ambassadors to Canada and Italy, the group interviewed an array of 2020 presidential candidates and debated whether to throw their wealth behind one or two of them.","Obama Quietly Gives Advice to 2020 Democrats, but No Endorsement"
"2019-05-30T16:35:37+0000","PORTLAND, Ore. — When the Trump administration first imposed tariffs on $34 billion in Chinese imports in July, Andy LaFrazia figured it was just another curveball for his company.","Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways"
"2019-01-25T01:45:41+0000","[What you need to know to start the day: Get New York Today in your inbox.]","The $238 Million Penthouse, and the Hedge Fund Billionaire Who May Rarely Live There"
"2019-03-21T02:30:29+0000","CHRISTCHURCH, New Zealand — Prime Minister Jacinda Ardern of New Zealand on Thursday announced a national ban on all military-style semiautomatic weapons, all high-capacity ammunition magazines and all parts that allow weapons to be modified into the kinds of guns used to kill 50 people at two mosques in Christchurch last week.","New Zealand to Ban Military-Style Semiautomatic Guns, Jacinda Ardern Says"
"2019-03-14T15:37:30+0000","WASHINGTON — A dozen Republicans joined Senate Democrats on Thursday to overturn President Trump’s declaration of a national emergency at the southwestern border, arguing that the president had exceeded his powers in trying to build a border wall over Congress’s objections.","Senate Rejects Trump’s Border Emergency Declaration, Setting Up First Veto"
"2019-05-16T18:04:17+0000","WASHINGTON — President Trump has sought to put the brakes on a brewing confrontation with Iran in recent days, telling the acting defense secretary, Patrick Shanahan, that he does not want to go to war with Iran, administration officials said, while his senior diplomats began searching for ways to defuse the tensions.","Trump Tells Pentagon Chief He Does Not Want War With Iran"
"2019-03-30T09:00:03+0000","On cold mornings, Les Goodson shows up early outside the University Club, on a wealthy stretch of Fifth Avenue in Manhattan, and races two panhandlers he has nicknamed Catman and Pimp-the-Baby for a warm spot in front of a steam vent. He launches into “Take Five” on his saxophone, leaving his case open for bills and coins.","50 Years of Affirmative Action: What Went Right, and What It Got Wrong"
"2019-02-11T15:01:06+0000","WASHINGTON — Representative Ilhan Omar, who has been battling charges of anti-Semitism for weeks, apologized on Monday for insinuating that American support for Israel is fueled by money from a pro-Israel lobbying group — a comment that drew swift and unqualified condemnation from fellow Democrats, including Speaker Nancy Pelosi.","Ilhan Omar Apologizes for Statements Condemned as Anti-Semitic"
"2019-01-27T20:16:44+0000","COLUMBIA, S.C. — The gym was hot. The lights malfunctioned. But the audience of nearly 1,000 people was engrossed as Senator Elizabeth Warren, the Massachusetts Democrat and presidential hopeful, did what she does best: “nerd out,” as she puts it.","Elizabeth Warren’s 2020 Strategy: Stand Out by ‘Nerding Out’"
"2019-05-08T18:51:48+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Trump Faces Pressure From N.Y. Lawmakers Over Tax Returns"
"2019-04-19T19:11:44+0000","WASHINGTON — The 35-page dossier, spiced up with tales of prostitutes and spies, sketched out a hair-raising story more than two years ago. Russian intelligence had used bribery and blackmail to try to turn Donald J. Trump into a source and ally, it said, and the Kremlin was running some Trump campaign aides practically as agents.","Mueller Report Likely to Renew Scrutiny of Steele Dossier"
"2019-03-18T07:00:08+0000","He was part coach, part therapist, part motivational speaker and part name dropper. Like a traveling salesman, he sought out clients near and far, selling dreams of prosperous futures.","‘Pied Piper’ of College Admissions Scam Had All the Answers"
"2019-01-11T17:42:42+0000","BEIRUT, Lebanon — Whenever her father beat her, or bound her wrists and ankles to punish her for perceived disobedience, the Saudi teenager dreamed of escape, she said.","Saudi Women, Tired of Restraints, Find Ways to Flee"
"2019-03-08T19:17:39+0000","IOWA CITY — They dragged their friends to see Bernie Sanders in Iowa. In South Carolina, their unrelenting selfie requests made Cory Booker late. And in New Hampshire, so many showed up at a church for an event with Kamala Harris that an overflow crowd had to stand outside in the snow.","A ‘Beat Trump’ Fervor Is Producing Big Turnouts for 2020 Democrats"
"2019-04-13T09:00:07+0000","CORQUÍN, Honduras — The farmer stood in his patch of forlorn coffee plants, their leaves sick and wilted, the next harvest in doubt.","Central American Farmers Head to the U.S., Fleeing Climate Change"
"2019-01-20T21:31:28+0000","GUAYNABO, P.R. — Victor Manuel Torres raised one hand, about waist level, indicating how high the sea rose in his house during Hurricane Maria last year.","Rebuilding a Puerto Rico Barrio: ‘Dead Is the Only Way They’ll Ever Get Me to Leave’"
"2019-04-25T18:19:25+0000","SAN FRANCISCO — Like many parents in San Francisco, Melvin Canas and Delfina Ramirez described applying to public kindergarten as a part-time job. They researched schools all over the city for their daughter, Cinthya; took unpaid hours off their jobs as cooks to tour over a dozen; and ultimately ranked 15 of them on her application.","San Francisco Had an Ambitious Plan to Tackle School Segregation. It Made It Worse."
"2019-01-10T00:29:53+0000","WASHINGTON — It was almost lunchtime at a food court downtown and Yonas A. Seyoum, the manager of the Esprinto Café, marched over to the cash register and printed out the morning’s sales.","Washington’s Strong Economy, Financed by Taxpayers, Takes Hit From Shutdown"
"2019-03-09T15:28:27+0000","[Sign up for our politics newsletter and join our conversation about the 2020 presidential race.]","Bernie Sanders-Style Politics Are Defining 2020 Race, Unnerving Moderates"
"2019-05-07T23:17:27+0000","WASHINGTON — President Trump’s wholesale refusal to provide information to Congress threatens to upend the delicate balance that is the separation of powers outlined in the Constitution.","Clash Between Trump and House Democrats Poses Threat to Constitutional Order"
"2019-05-12T23:00:56+0000","NEW ORLEANS — The announcement came via the baked alaska.","How a Newspaper War in New Orleans Ended: With a Baked Alaska and Layoffs"
"2019-02-06T16:58:08+0000","RICHMOND, Va. — The third-ranking elected official in Virginia, Attorney General Mark R. Herring, acknowledged Wednesday that he had worn blackface at a party as an undergraduate student, deepening a crisis that has engulfed the state’s Democratic leadership.","Second Virginia Democrat Says He Wore Blackface, Throwing Party Into Turmoil"
"2019-05-10T22:08:27+0000","WASHINGTON — White House officials asked at least twice in the past month for the key witness against President Trump in the Mueller report, Donald F. McGahn II, to say publicly that he never believed the president obstructed justice, according to two people briefed on the requests.","White House Asked McGahn to Declare Trump Never Obstructed Justice"
"2019-05-22T00:21:00+0000","WASHINGTON — The Trump administration is considering limits to a Chinese video surveillance giant’s ability to buy American technology, people familiar with the matter said, the latest attempt to counter Beijing’s global economic ambitions.","Trump Administration Could Blacklist China’s Hikvision, a Surveillance Firm"
"2019-01-29T16:11:18+0000","BALTIMORE — Baltimore has both the highest murder rate among the nation’s big cities and one of the most broken relationships between its police and its citizenry. Only one out of four homicides were solved last year. And the city’s enforcement of marijuana laws has fallen almost exclusively on African-Americans.","A Growing Chorus of Big City Prosecutors Say No to Marijuana Convictions"
"2019-05-15T16:01:55+0000","WASHINGTON — Abortion rights are at risk at the Supreme Court, but the short-term threat may not come from extreme measures like the one passed by Alabama lawmakers.","Alabama Aims Squarely at Roe, but the Supreme Court May Prefer Glancing Blows"
"2019-01-10T19:03:40+0000","Scientists say the world’s oceans are warming far more quickly than previously thought, a finding with dire implications for climate change because almost all the excess heat absorbed by the planet ends up stored in their waters.","Ocean Warming Is Accelerating Faster Than Thought, New Research Finds"
"2019-02-14T01:18:50+0000","WASHINGTON — In pursuit of a wall, President Trump ran into one. A single-minded drive to force Congress to finance his signature campaign promise has left Mr. Trump right back where he started, this time seeking a way to climb over the political barrier in his way after trying to charge through it did not work.","Trump Puts Best Face on Border Deal, as Aides Try to Assuage an Angry Right"
"2019-01-04T23:03:19+0000","ROME — Matteo Salvini likes spreading Nutella on his morning bread. He winds down with a bowl of Barilla pasta and a glass of Barolo wine. He heeds the words of wisdom inside the wrappers of Perugina Bacio chocolates. He drinks Moretti beer.","Matteo Salvini Likes Nutella and Kittens. It’s All Part of a Social Media Strategy."
"2019-02-14T16:43:16+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Amazon Pulls Out of Planned New York City Headquarters"
"2019-02-17T23:30:12+0000","LOS ANGELES — Netflix called it “‘Roma’ Experience Day.”","In Bid to Conquer Oscars, Netflix Mobilizes Savvy Campaigner and Huge Budget"
"2019-01-22T17:54:12+0000","LOS ANGELES — Los Angeles public school teachers reached a deal with officials on Tuesday to end a weeklong strike that had affected more than half a million students, winning an array of supplementary services after an era in education marked by attacks on traditional public schools and their teachers.","Los Angeles Teachers’ Strike to End as Deal Is Reached"
"2019-01-21T20:12:12+0000","WASHINGTON — When the Trump administration announced last month that it was lifting sanctions against a trio of companies controlled by an influential Russian oligarch, it cast the move as tough on Russia and on the oligarch, arguing that he had to make painful concessions to get the sanctions lifted.","Deripaska and Allies Could Benefit From Sanctions Deal, Document Shows"
"2019-01-26T19:56:39+0000","KABUL, Afghanistan — The United States and the Taliban are closing in on a deal to end America’s longest war after six days of some of the most serious Afghan peace negotiations to date wrapped up on Saturday.","U.S. and Taliban Edge Toward Deal to End America’s Longest War"
"2019-04-27T15:30:43+0000","COLOMBO, Sri Lanka — A little before 9 a.m. on Easter Sunday, Anders Holch Povlsen, the richest man in Denmark, was having breakfast with his family at the Table One restaurant in the Shangri-La Hotel in Sri Lanka’s capital, Colombo.","Two Super-Rich Families Ended Up on Opposite Sides of Easter Attacks"
"2019-03-04T00:31:47+0000","SEATTLE — When Texas officials pushed Amazon to pay nearly $270 million in back sales taxes in 2010, Amazon responded by closing its only warehouse in the state and scrapping expansion plans there. Two years later, the officials agreed to waive the past taxes in exchange for Amazon opening new warehouses.","Amazon’s Hard Bargain Extends Far Beyond New York"
"2019-04-29T20:35:26+0000","John Singleton, whose powerful debut film, “Boyz N the Hood,” earned him an Oscar nomination for best director, the first for an African-American, died on Monday in Los Angeles. He was 51.","John Singleton, ‘Boyz N the Hood’ Director, Dies at 51"
"2019-01-04T01:39:27+0000","WASHINGTON — For weeks, Senator Mitch McConnell, the Republican leader, has remained conspicuously on the sidelines, insisting that it was up to President Trump and Democrats to negotiate an end to the partial shutdown of the federal government.","McConnell Faces Pressure From Republicans to Stop Avoiding Shutdown Fight"
"2019-03-07T15:41:52+0000","WASHINGTON — It started as a resolution condemning anti-Semitism. Then, anti-Muslim bias was added in. After that came white supremacy. And by the end, it cited “African-Americans, Native Americans, and other people of color, Jews, Muslims, Hindus, Sikhs, immigrants and others” victimized by bigotry.","House Votes to Condemn All Hate as Anti-Semitism Debate Overshadows Congress"
"2019-01-05T17:00:04+0000","LONDON — President Trump’s push for a border wall hints at a problem that populist leaders are facing across the Western world.","After a Rocky 2018, Populism Is Down but Far From Out in the West"
"2019-01-14T20:06:05+0000","BARRON, Wis. — The crime began with a chance encounter: From the moment Jake Patterson spotted a 13-year-old girl boarding a school bus last fall, he “knew that was the girl he was going to take,” Wisconsin investigators said in court documents released on Monday.","Jayme Closs, Kidnapped by a Stranger, Endured Horror, Police Say"
"2019-05-25T09:00:12+0000","OPHEIM, Mont. — Kevin Nelson was recently in the middle of his 3,800-acre farm in northeast Montana, where the landscape stretches out like an ocean, when his tractor broke. He tried to find a cellular signal strong enough to send a photo of the broken part to a repair shop 65 miles away, but failed.","Huawei Ban Threatens Wireless Service in Rural Areas"
"2019-04-02T21:35:23+0000","The sites promise easy and embarrassment-free access to erectile dysfunction and libido pills. “E.D. meds prescribed online, delivered to your door,” one said recently. “Starting at $2 per dose.”","Drug Sites Upend Doctor-Patient Relations: ‘It’s Restaurant-Menu Medicine’"
"2019-01-08T14:55:38+0000","BEIJING — China is buying American soybeans again and has cut tariffs on American cars. It is offering to keep its hands off valuable corporate secrets, while also allowing foreign investors into more industries than ever before.","China Offers Trump a Trade Peace Deal. It May Not Be Enough."
"2019-03-01T00:08:33+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Why Allen Weisselberg, Trump’s Money Man, Could Face Scrutiny Next"
"2019-01-20T07:19:33+0000","CAMBRIDGE, Mass. — One of the most infamous dropped passes in football history clanged off Dallas Cowboys tight end Jackie Smith as he lay in the end zone during Super Bowl XIII.","Grab and Go: How Sticky Gloves Have Changed Football"
"2019-02-05T22:17:18+0000","ABOARD THE PAPAL PLANE — Pope Francis said on Tuesday that the Roman Catholic Church had faced a persistent problem of sexual abuse of nuns by priests and even bishops, the first time he has publicly acknowledged the issue.","Pope Acknowledges Nuns Were Sexually Abused by Priests and Bishops"
"2019-04-05T21:04:14+0000","WASHINGTON — President Trump’s personal lawyer on Friday asserted Mr. Trump’s right as a citizen to keep his tax returns private and told the Treasury Department not to hand the returns over to House Democrats, foreshadowing what has the potential to be a far-reaching legal fight that could reach the Supreme Court.","Trump Lawyer Asserts President’s Right to Keep Tax Returns Private"
"2019-05-22T00:01:02+0000","This article was produced in partnership with the Pulitzer Center on Crisis Reporting. ","John Walker Lindh, Known as the ‘American Taliban,’ Is Set to Leave Federal Prison This Week"
"2019-03-20T14:25:41+0000","NORWICH, Conn. — The two slaves, a father and daughter, were stripped to the waist and positioned for frontal and side views. Then, like subjects in contemporary mug shots, their pictures were taken, as part of a racist study arguing that black people were an inferior race.","Who Should Own Photos of Slaves? The Descendants, not Harvard, a Lawsuit Says"
"2019-01-15T19:46:52+0000","WASHINGTON — William P. Barr, President Trump’s nominee for attorney general, assured senators at his confirmation hearing on Tuesday that he would permit the special counsel, Robert S. Mueller III, to complete the Russia investigation and said he was determined to resist any pressure from Mr. Trump to use law enforcement for political purposes.","William Barr Vows to Let Mueller Finish Investigation"
"2019-04-30T23:28:13+0000","It was the boldest move yet by Juan Guaidó, Venezuela’s opposition leader: at sunrise, he stood flanked by soldiers at an air force base in the heart of the capital, saying rebellion was at hand.","Venezuelan Opposition Leader Steps Up Pressure, but Maduro Holds On"
"2019-05-31T21:30:49+0000","VIRGINIA BEACH, Va. — A municipal building in Virginia Beach, Va., was turned into a scene of carnage on Friday afternoon after a longtime public utilities employee began firing indiscriminately at his co-workers with a handgun, the authorities said, killing a dozen people and injuring several others before dying after an extended shootout with the police.","12 Killed in Rampage at Municipal Center in Virginia"
"2019-04-24T22:27:20+0000","COLOMBO, Sri Lanka — He built his fortune on black pepper, white pepper, nutmeg, cloves and vanilla. His family lived in a beautiful white villa and traveled in a chauffeured BMW. He was feted by Sri Lanka’s former president for “outstanding service provided to the nation.”","Sri Lanka Suicide Bombers Included Two Sons of a Spice Tycoon"
"2019-03-07T00:59:25+0000","WASHINGTON — Representative Hakeem Jeffries, an unflappable Brooklynite tasked with keeping the fractious House Democratic caucus on message, wanted to spend Wednesday talking up the party’s all-in-one voting rights and ethics reform bill making its way to a vote this week.","Ilhan Omar Controversy Caps a Month of Stumbles for Democratic Leaders"
"2019-04-22T13:42:01+0000","WASHINGTON — In tightening sanctions on Iran, the Trump administration moved on Monday to isolate Tehran economically and undercut its power across the Middle East. But the clampdown has complicated relations with China at a particularly sensitive moment.","U.S. Moves to Stop All Nations From Buying Iranian Oil, but China Is Defiant"
"2019-01-30T17:50:04+0000","It was heralded a year and a half ago as the start of a Midwestern manufacturing renaissance: Foxconn, the Taiwanese electronics behemoth, would build a $10 billion Wisconsin plant to make flat-screen televisions, creating 13,000 jobs. President Trump later called the project “the eighth wonder of the world.”","Foxconn Reconsidering Plans for a Wisconsin Factory Heralded by Trump"
"2019-02-09T16:28:35+0000","KOCHI, India — When Bishop Franco Mulakkal agreed to personally celebrate the First Communion for Darly’s son, a rare honor in their Catholic Church in India, the family was overcome with pride.","Nun’s Rape Case Against Bishop Shakes a Catholic Bastion in India"
"2019-05-27T09:00:05+0000","NEWTON, Iowa — Joseph R. Biden Jr. has built an early lead in the month since he entered the presidential campaign, confidently projecting himself as the Democratic front-runner and the candidate best positioned to defeat President Trump.","With the 2020 Democratic Field Set, Candidates Begin the Races Within the Race"
"2019-05-20T17:02:32+0000","HARROW, Ontario — Barry Zekelman, a Canadian billionaire whose business is mostly in the United States, is not a guy who likes to lose — or go slow.","He’s One of the Biggest Backers of Trump’s Push to Protect American Steel. And He’s Canadian."
"2019-05-02T23:06:16+0000","Sitting in a plush chair and wearing a white blouse buttoned up to the neck, the young woman looks into the camera, smiles and offers advice about getting into a top American university.","Admissions Scandal: When ‘Hard Work’ (Plus $6.5 Million) Helps Get You Into Stanford"
"2019-05-31T22:08:02+0000","PORTSMOUTH, Ohio — Layla Kegg’s mother, back home after three weeks who knows where, says she’s done with heroin, ready for rehab and wants to be part of her daughter’s life. But Layla has heard all of this before and doesn’t believe a single word.","‘Become My Mom Again’: What It’s Like to Grow Up Amid the Opioid Crisis"
"2019-02-19T00:46:29+0000","WASHINGTON — A coalition of 16 states, including California and New York, on Monday challenged President Trump in court over his plan to use emergency powers to spend billions of dollars on his border wall.","16 States Sue to Stop Trump’s Use of Emergency Powers to Build Border Wall"
"2019-05-30T23:48:36+0000","WASHINGTON — President Trump said Thursday that he would impose a 5 percent tariff on all imported goods from Mexico beginning June 10, a tax that would “gradually increase” until the flow of undocumented immigrants across the border stopped.","Trump Says U.S. Will Hit Mexico With 5% Tariffs on All Goods"
"2019-04-21T09:00:11+0000","Michael D. Cohen was at a breaking point. He told friends he was suicidal. He insisted to lawyers he would never go to jail. Most of all, he feared that President Trump, his longtime boss, had forsaken him.","How Michael Cohen Turned Against President Trump"
"2019-05-28T23:51:08+0000","BRAGGS, Okla. — Flooding has turned a rural town in eastern Oklahoma into an island — cut off on nearly all sides by water.","‘Blocked Off From Civilization’: Floodwaters Turn Oklahoma Town Into an Island"
"2019-03-30T09:00:06+0000","Senator Cory Booker spun through a San Francisco fund-raiser hosted on Friday afternoon by high-tech titans and wealthy venture capitalists, including the investor Ron Conway. That evening, in New York, Senator Kirsten Gillibrand gathered donations at the Upper West Side home of Matthew Mallow, a vice chairman of the investment giant BlackRock.","2020 Democrats Love Small Donors. But Some Really Love Big Donors, Too."
"2019-05-24T07:00:18+0000","­PHILADELPHIA — She called it her “deepest, darkest secret,” one she had never even shared with her husband. When Saffiatu Sillah was growing up in the West African nation of Sierra Leone, her clitoris was cut off in a ritual circumcision. ","4 Women With Lives Scarred by Genital Cutting: Could a Surgeon Heal Them?"
"2019-04-09T18:14:30+0000","[What you need to know to start the day: Get New York Today in your inbox.]","‘Monkey, Rat and Pig DNA’: How Misinformation Is Driving the Measles Outbreak Among Ultra-Orthodox Jews"
"2019-03-29T09:00:14+0000","It was a new era in Washington in 1981, and abortion rights activists were terrified.","When Joe Biden Voted to Let States Overturn Roe v. Wade"
"2019-02-14T20:10:14+0000","WASHINGTON — President Trump will declare a national emergency as early as Friday to bypass Congress and build his long-promised wall along the nation’s southwestern border even as he agreed to sign a spending package that does not finance it, White House officials said Thursday.","As Congress Passes Spending Bill, Trump Plans National Emergency to Build Border Wall"
"2019-01-14T10:00:09+0000","WASHINGTON — The meeting of President George Bush’s cabinet on Jan. 8, 1991, was even more high-stakes than usual. Iraq had invaded Kuwait. Half a million American troops were deployed and ready to attack. But many lawmakers were demanding a vote before any war.","Trump Says He Alone Can Do It. His Attorney General Nominee Usually Agrees."
"2019-04-28T07:00:06+0000","COLUMBIA, S.C. — For months, Juul Labs has had a clear, unwavering message for officials in Washington: The e-cigarette giant is committed to doing all it can to keep its hugely popular vaping products away from teenagers.","In Washington, Juul Vows to Curb Youth Vaping. Its Lobbying in States Runs Counter to That Pledge."
"2019-02-09T16:49:56+0000","[What you need to know to start the day: Get New York Today in your inbox.]","‘It’s Cold as Hell’: Inside a Brooklyn Jail’s Weeklong Collapse"
"2019-03-26T00:18:00+0000","WASHINGTON — William P. Barr was a lawyer in private practice in June when he wrote an unsolicited memo to the Justice Department that was sharply skeptical of the special counsel’s inquiry into whether President Trump illegally obstructed justice.","Barr’s Declaration on Trump Puts Justice Dept. Back in Political Crucible"
"2019-02-16T16:22:49+0000","The political opposition that prompted Amazon to walk away from building a corporate headquarters in New York City featured a touchstone of the progressives’ economic agenda: ending tax policies that unfairly reward and pamper the wealthy.","In Amazon Fight, Progressives Showed What They Want: A New Economic Agenda"
"2019-04-22T18:31:33+0000","WASHINGTON — Speaker Nancy Pelosi, confronting a Democratic divide over the findings of the special counsel, urged her caucus on Monday to hold off impeaching President Trump for now, even as she denounced the “highly unethical and unscrupulous behavior” that she said had dishonored his office.","Pelosi Urges Caution on Impeachment as Some Democrats Push to Begin"
"2019-02-10T10:00:05+0000","BEIRUT, Lebanon — The princess known as Sheikha Latifa had not left Dubai, the glittering emirate ruled by her father, in 18 years. Her requests to travel and study elsewhere had been denied. Her passport had been taken away. Her friends’ apartments were forbidden to her, her palace off-limits to them.","A Princess Vanishes. A Video Offers Alarming Clues."
"2019-04-10T00:26:18+0000","WASHINGTON — When President Trump met with his embattled homeland security secretary on Sunday to force her out after months of stormy eruptions over immigration policy, the only other person in the room was Mick Mulvaney, who made no effort to head off the final confrontation and instead helped draft the letter of resignation.","Mick Mulvaney Tries Letting Trump Be Trump"
"2019-01-04T19:52:09+0000","[What you need to know to start the day: Get New York Today in your inbox.]","The L Train Shutdown Plan Was 3 Years in the Making. It Unraveled in 3 Weeks."
"2019-04-12T09:00:28+0000","AKRON, Ohio — The students paraded through hugs and high-fives from staff, who danced as Sister Sledge’s “We Are Family” blared through the hallways. They were showered with compliments as they walked through a buffet of breakfast foods.","LeBron James Opened a School That Was Considered an Experiment. It’s Showing Promise."
"2019-04-20T15:21:22+0000","NORTH CHARLESTON, S.C. — When Boeing broke ground on its new factory near Charleston in 2009, the plant was trumpeted as a state-of-the-art manufacturing hub, building one of the most advanced aircraft in the world. But in the decade since, the factory, which makes the 787 Dreamliner, has been plagued by shoddy production and weak oversight that have threatened to compromise safety.","Claims of Shoddy Production Draw Scrutiny to a Second Boeing Jet"
"2019-05-13T00:19:43+0000","WASHINGTON — President Trump’s chief economic adviser said on Sunday that American consumers would bear some pain from the escalating trade war with China, contradicting Mr. Trump’s claim that his tariffs are a multibillion-dollar, mostly one-way payment by China to the American Treasury.","Trump’s Trade War Escalation Will Exact Economic Pain, Adviser Says"
"2019-03-09T18:00:04+0000","Wells Fargo has spent years publicly apologizing for deceiving customers with fake bank accounts, unwarranted fees and unwanted products. Its top executives say that because they have eliminated the aggressive sales targets that spurred bad behavior, the bank’s culture has changed.","Wells Fargo Says Its Culture Has Changed. Some Employees Disagree."
"2019-05-03T09:00:13+0000","PAKENHAM, Ontario — By 9:30 a.m. the line for Fulton’s Pancake House and Sugarbush had snaked out the door and down the driveway toward the parking lot, like the day a new iPhone goes on sale.","Syrup Is as Canadian as a Maple Leaf. That Could Change With the Climate."
"2019-04-22T14:35:58+0000","NEGOMBO, Sri Lanka — The little room, like much of Sri Lanka, could hold no more grief.","Sri Lankans Mourn Victims of Easter Sunday Bombings"
"2019-03-23T06:18:02+0000","A four-year military operation to flush the Islamic State from its territory in Iraq and Syria ended on Saturday as the last village held by the terrorist group was retaken, erasing a militant theocracy that once spanned two countries.","ISIS Caliphate Crumbles as Last Village in Syria Falls"
"2019-05-02T00:43:59+0000","WASHINGTON — It was a foreign policy role Joseph R. Biden Jr. enthusiastically embraced during his vice presidency: browbeating Ukraine’s notoriously corrupt government to clean up its act. And one of his most memorable performances came on a trip to Kiev in December 2015, when he threatened to withhold $1 billion in United States loan guarantees if Ukraine’s leaders did not dismiss the country’s top prosecutor, who had been accused of turning a blind eye to corruption in his own office and among the political elite.","Biden Faces Conflict of Interest Questions That Are Being Promoted by Trump and Allies"
"2019-04-10T09:00:14+0000","WASHINGTON — Senator Bernie Sanders stepped to the lectern on Wednesday, red-faced and rumpled as ever, with a placard screaming “Medicare for All,” and likened his quest for a government-run universal health plan to earlier movements for women’s rights, civil rights, workers’ rights and gay rights.","Medicare for All and Beyond, Sanders Uses the Senate as His Launching Pad"
"2019-02-01T17:48:47+0000","Oh, hi there. Welcome.","Want to Read About the Superb Owl? Click Here"
"2019-04-17T17:50:13+0000","Gregory Spoor got the distressing news about his wife on the morning of Jan. 16 while standing outside her room in the intensive care unit at Northwestern Memorial Hospital in Chicago. The doctor explained that Stephanie Spoor, 64, had contracted a “rare, very rare, fungus.”","How a Chicago Woman Fell Victim to Candida Auris, a Drug-Resistant Fungus"
"2019-01-12T15:43:34+0000","WASHINGTON — The Department of Veterans Affairs is preparing to shift billions of dollars from government-run veterans’ hospitals to private health care providers, setting the stage for the biggest transformation of the veterans’ medical system in a generation.","V.A. Seeks to Redirect Billions of Dollars Into Private Care"
"2019-02-05T10:00:08+0000","TEL AVIV — It is primary season in Israel, and the creaky Labor Party, hemorrhaging support and desperate to project energy and vitality, has invited its 44 candidates for Parliament to a college campus for a night billed as speed dating with hundreds of voters.","Ultra-Orthodox Israeli Woman Defies Rabbis and Runs Left"
"2019-02-17T08:00:12+0000","NEHIM, Yemen — Desperate to break through enemy lines, the Saudi-backed forces fighting in Yemen are sending untrained soldiers to clear minefields, sometimes using only their bayonets.","Land Mines Block Saudi-Led Assault in Yemen, Killing Civilians"
"2019-01-20T02:17:13+0000","WASHINGTON — Immigrant advocates denounced it as cruel. The conservative right howled that it was amnesty.","In Trump’s Immigration Announcement, a Compromise Snubbed All Around"
"2019-05-30T13:24:10+0000","WASHINGTON — The White House’s directive to hide a Navy destroyer named after Senator John McCain during President Trump’s recent visit to a naval base in Japan was driven, administration officials said on Thursday, by a fear of bad visuals — the name of the president’s nemesis clearly visible in photographs of him.","Let’s Not Upset the President: The White House Tells the Navy to Hide the U.S.S. McCain"
"2019-05-10T07:00:06+0000","MEXICO CITY — After his landslide victory last year, President Andrés Manuel López Obrador of Mexico promised a staggering transformation of his country — on par with independence from Spain and the Mexican Revolution.","A New Revolution? Mexico Still Waiting as López Obrador Nears Half-Year Mark"
"2019-02-09T14:11:46+0000","RICHMOND, Va. — Justin E. Fairfax’s refusal to resign as lieutenant governor of Virginia in the face of two allegations of sexual assault has presented Democrats with an excruciating choice: whether to impeach an African-American leader at a moment when the state’s other two top leaders, both white, are resisting calls to quit after admitting to racist conduct.","Justin Fairfax Puts Virginia Democrats in Bind on Impeachment"
"2019-03-29T22:43:20+0000","Black box data from a doomed Ethiopian Airlines flight suggests the crash was caused by a faulty sensor that erroneously activated an automated system on the Boeing 737 Max, a series of events suspected in an Indonesian disaster involving the same jet last year.","In Ethiopia Crash, Faulty Sensor on Boeing 737 Max Is Suspected"
