"pub_date","lead_paragraph","main"
"2019-11-26T19:00:38+0000","WASHINGTON — Two officials at the White House budget office resigned this year partly because of their concerns about President Trump’s decision to hold up congressionally approved security assistance to Ukraine, a third aide at the office told impeachment investigators, revealing dissent within a key agency about Mr. Trump’s refusal to release the money.","White House Budget Official Said 2 Aides Resigned Amid Ukraine Aid Freeze"
"2019-11-24T08:21:29+0000","When things go wrong, those in power often promise to make it right. But do they? In this series, The Times investigates to see if those promises were kept.","With Boeing in Cross Hairs, Lion Air Gets a Pass on Poor Safety Record"
"2019-12-05T21:46:07+0000","PARIS — The streets of French cities were filled with anti-government demonstrators, tear gas and police officers on Thursday as Emmanuel Macron again faced what has become an emblem of his presidency: social unrest. This time it was a general strike over his plans to overhaul the country’s pension system.","General Strike in France Challenges Macron’s Latest Ambition for Change"
"2019-11-14T18:16:07+0000","WASHINGTON — Speaker Nancy Pelosi sharpened the focus of Democrats’ impeachment case against President Trump on Thursday, accusing the president of committing bribery when he withheld vital military assistance from Ukraine at the same time he was seeking its commitment to publicly investigate his political rivals.","Pelosi Points to Possible Bribery Charge Against Trump"
"2019-12-27T20:57:14+0000","The world is enmeshed in a trade war. The president has been impeached. The tech industry is under attack from regulators worldwide. But this year investors said: So what? The stock market is closing in on its best year in two decades. With only two days of trading to go, the S&P 500 could fare better than it has since 1997. Stock prices have been buoyed by a mere whiff of optimism that the economy — despite occasional hiccups and dire prognostications by so-called experts — will keep chugging along. And the Federal Reserve deserves credit, too, for cutting interest rates despite scowls from a White House that wanted more. So far this year, the S&P is up 29 percent. But the market crept up gradually as investors felt their way through the turbulent year, interrupted only by a handful of short-lived retreats. Since mid-October, stocks haven’t had a single daily gain of more than 1 percent. Even on Friday, the increase was tiny, but it left the index at a record and capped a fifth consecutive week of gains.","Stocks Are on the Verge of the Best Year Since 1997"
"2019-12-19T14:56:06+0000","WASHINGTON — The day after the House cast historic votes to impeach President Trump, Speaker Nancy Pelosi put an abrupt halt on the proceedings, holding back from sending the charges to the Republican-led Senate in a politically risky bid to exert influence over the contours of an election-year trial.","Trump Impeachment Trial in Doubt as Democrats Weigh Withholding Articles"
"2019-12-08T10:00:10+0000","TOKYO — From a young age, Satomi Hayashi studied hard and excelled academically. It seemed only natural that she would follow in her father’s footsteps and attend the University of Tokyo, Japan’s most prestigious institution.","At Japan’s Most Elite University, Just 1 in 5 Students Is a Woman"
"2019-11-30T10:00:23+0000","BOCA DE UCHIRE, Venezuela — Hundreds of children filed into their school courtyard to hear a local Catholic bishop lead prayers for their education. ","Students Fainting From Hunger in Venezuela’s Failing School System"
"2019-12-20T15:03:43+0000","Over the course of 150 pages, the indictment described a remarkably vast criminal enterprise. There were seven murder plots with guns, machetes and Molotov cocktails. There were assaults in bars, meetings in local bakeries and gang initiations with 13-second beatings.","MS-13 Gang: 96 Charged in Sweeping Crackdown on Long Island"
"2019-12-11T01:38:56+0000","The shooting began outside a cemetery in Jersey City, N.J., on Tuesday when a 40-year-old detective tried to intercept two people who were suspects in a homicide. They opened fire and fled, speeding off in a rented truck that had been reported stolen and leaving the detective dead on the ground.","3 Crime Scenes and 6 Dead: Rampage Stuns Jersey City"
"2019-12-12T15:43:51+0000","WASHINGTON — The United States has settled on final terms of a partial trade deal with China, several people familiar with the negotiations said, a development that could ease tensions between the world’s largest economies just days before the long-running trade war is set to escalate.","U.S. Settles on Outline of Elusive China Trade Deal"
"2019-12-05T18:07:30+0000","DES MOINES — Senator Cory Booker strode onstage here with a question, one that voters, activists and disgruntled members of the Democratic National Committee are also asking in the wake of Senator Kamala Harris’s sudden departure from the 2020 race.","Democrats Ask: Do We Really Want an All-White Final Four?"
"2019-12-19T03:14:47+0000","WASHINGTON — For the most unpredictable of presidents, it was the most predictable of outcomes. Is anyone really surprised that President Trump was impeached? His defiant disregard for red lines arguably made him an impeachment waiting to happen.","A President Impeached, and a Nation Convulsed"
"2019-11-20T01:45:56+0000","WASHINGTON — As Lt. Col. Alexander S. Vindman sat in a stately chamber testifying on Tuesday, the White House posted on its official Twitter account a message denouncing his judgment. His fellow witness, Jennifer Williams, had barely left the room when the White House issued a statement challenging her credibility.","A White House Now ‘Cannibalizing Itself’"
"2019-11-10T19:46:04+0000","When Russia invaded Ukraine in early 2014, Vice President Joseph R. Biden Jr. pressed President Barack Obama to take decisive action, and fast, to make Moscow “pay in blood and money” for its aggression. The president, a Biden aide recalled, was having none of it.","What Joe Biden Actually Did in Ukraine"
"2019-12-02T15:42:07+0000","MIAMI — The activist José Daniel Ferrer García made his desperate plea by hand.","Activist’s Case Hints at What Changes and What Stays the Same in Cuba"
"2019-11-13T19:13:29+0000","EVANSTON, Ill. — Jeff Sessions, President Trump’s former attorney general, was speaking to a packed lecture hall on Northwestern University’s campus last week, but the real action was unfolding offstage. ","News or ‘Trauma Porn’? Student Journalists Face Blowback on Campus"
"2019-11-16T22:00:50+0000","BATON ROUGE, La. — Gov. John Bel Edwards of Louisiana, the only Democratic governor in the Deep South, narrowly won re-election Saturday, overcoming the intervention of President Trump, who visited the state multiple times in an effort to help Mr. Edwards’s Republican challenger and demonstrate his own clout.","In Louisiana, a Narrow Win for John Bel Edwards and a Hard Loss for Trump"
"2019-11-09T00:14:22+0000","There is probably never a bad time to be a billionaire. But this, at least, is an especially complicated one.","How Should a Billionaire Behave in Public? A Run for President Is One Option"
"2019-11-11T05:01:23+0000","ANTANANARIVO, Madagascar — The Russians were hard to miss. They appeared suddenly last year in Madagascar’s traffic-snarled capital, carrying backpacks stuffed with cash and campaign swag decorated with the name of Madagascar’s president.","How Russia Meddles Abroad for Profit: Cash, Trolls and a Cult Leader"
"2019-11-11T11:51:38+0000","HONG KONG — Hong Kong was a city on edge on Monday following escalating violence, in which one demonstrator was shot point blank by a police officer and one man was doused with a flammable liquid and set on fire after he scolded protesters.","Ugly From the Outset: Hong Kong’s Day of Widespread Violence"
"2019-11-27T17:35:00+0000","[Follow our live coverage of the Biden inauguration.]","Giuliani Pursued Business in Ukraine While Pushing for Inquiries for Trump"
"2019-11-23T10:00:23+0000","VINTON, Iowa — Elizabeth Warren motors onstage at her campaign events like she is being chased: arm-pump, arm-pump, mid-jog wave. O.K.! Let’s get this thing going.","Elizabeth Warren Has Done the Hard Part. Now Comes the Harder Part."
"2019-11-19T01:14:04+0000","MASSENA, N.Y. — Those who know Steven Nadeau, a restaurant owner in this town near the Canadian border, like to joke that his place is internationally renowned. A decade ago, the crispy wings and deep dish pizza were so popular among his northern neighbors that he bought a second cash box for Canadian dollars. ","Empty Businesses and Tough Times at the Other Border"
"2019-11-19T14:36:42+0000","HONG KONG — One mother fell to her knees before riot police officers and begged for her daughter’s release. Another promised she would boil soup for a trapped son before he made a desperate escape across police lines. From a distance, a father got his first glimpse of his son in days — as the son was led away in handcuffs.","Parents of Besieged Hong Kong Protesters Come to the Front Lines"
"2019-12-26T10:00:28+0000","MASAYA, Nicaragua — Diana Lacayo never imagined that a hunger strike held in a church would turn into a nine-day siege, with the police outside and the electricity and water cut off inside. ","Nicaragua Has a Simple Message for Protesters: Don’t"
"2019-12-26T18:36:57+0000","CAIRO — In the months since a missile and drone attack widely seen as the work of Iran left two Saudi oil facilities smoldering, the Saudi crown prince has taken an uncharacteristic turn to diplomacy to cool tensions with his regional enemies.","With U.S. Help No Longer Assured, Saudis Try a New Strategy: Talks"
"2019-12-13T10:50:37+0000","LONDON — The notion that global economic integration amounts to human progress had a good run, dominating the thinking of the powers that be for more than seven decades. But a new era is underway in which national interests take primacy over collective concerns, with trading arrangements negotiated among individual countries. ","Brexit’s Advance Opens a New Trade Era"
"2019-12-27T19:37:23+0000","This article was produced in partnership with the Pulitzer Center on Crisis Reporting.","Inside America’s War Court: Clothing and Culture at Guantánamo Bay"
"2019-12-11T18:50:14+0000","WASHINGTON — An executive order signed Wednesday that extends civil rights protection to Jews is likely to strengthen the hand of President Trump’s Education Department, where the department’s civil rights chief has been investigating some of the nation’s most elite universities for anti-Jewish bias.","Wider Definition of Judaism Is Likely to Aid Crackdown on Colleges"
"2019-11-13T01:26:07+0000","WASHINGTON — In weeks of closed-door testimony, American officials who worked in Ukraine kept circling back to the work of one journalist, John Solomon, whose articles they said appeared to have considerable currency with President Trump’s inner circle.","The Man Trump Trusts for News on Ukraine"
"2019-11-24T18:00:07+0000","HONG KONG — As the government accelerated mass detentions of Muslim minorities in northwest China, a senior official issued a secret directive giving detailed orders for how the rapidly expanding indoctrination camps holding them should be managed.","Leaked China Files Show Internment Camps Are Ruled by Secrecy and Spying"
"2019-12-21T10:00:20+0000","REYNOSA, Mexico — He remembers being on his knees, gagged and blinded with duct tape, his hands tied behind his back. One of his captors struck his left thigh with a bat and scraped his neck with an ax, threatening to cut him.","‘I’m Kidnapped’: A Father’s Nightmare on the Border"
"2019-12-24T10:00:24+0000","KINGSTON, N.Y. — More than 40 years after buying Eng’s, a Chinese-American restaurant in the Hudson Valley, Tom Sit is reluctantly considering retirement. ","Chinese Restaurants Are Closing. That’s a Good Thing, the Owners Say."
"2019-12-25T10:42:18+0000","At a time when germs are growing more resistant to common antibiotics, many companies that are developing new versions of the drugs are hemorrhaging money and going out of business, gravely undermining efforts to contain the spread of deadly, drug-resistant bacteria. ","Crisis Looms in Antibiotics as Drug Makers Go Bankrupt"
"2019-12-28T17:00:16+0000","GOLDEN VALLEY, Ariz. — Great American Pizza & Subs, on a highway about 100 miles southeast of Las Vegas, was busier and Trumpier than usual. On any given day it serves “M.A.G.A. Subs” and “Liberty Bell Lasagna.” The “Second Amendment” pizza comes “loaded” with pepperoni and sausage. The dining room is covered in regalia praising President Trump. ","‘Nothing Less Than a Civil War’: These White Voters on the Far Right See Doom Without Trump"
"2019-12-14T18:48:23+0000","WASHINGTON — Even as the House Judiciary Committee  prepared to vote on articles of impeachment, Lindsey Graham was in a back room trying to cut a last-minute deal. If the president fully admitted what he had done, he could head off charges of high crimes and misdemeanors. Mr. Graham scribbled on a piece of paper what the president had to say.","Clinton’s Impeachment Was Suspenseful. Trump’s Grip on G.O.P. Means His Won’t Be."
"2019-12-10T15:12:21+0000","WASHINGTON — The White House and House Democrats reached an agreement to strengthen labor, environmental, pharmaceutical and enforcement provisions in President Trump’s North American trade pact, a significant development that made it all but certain that the signature trade deal would become law.","Trump Aides and Democrats Agree on Trade Pact With Mexico and Canada"
"2019-12-09T15:00:10+0000","WASHINGTON — F.B.I. officials had sufficient reason to open the investigation into links between Russia and Trump campaign aides in 2016 and acted without political bias, a long-awaited report said on Monday, but it concluded that the inquiry was a rushed and dysfunctional process marked by serious errors in documents related to a wiretap.","Report on F.B.I. Russia Inquiry Finds Serious Errors but Debunks Anti-Trump Plot"
"2019-12-09T19:15:22+0000","WASHINGTON — House Democrats signaled that they would unveil articles of impeachment on Tuesday morning that charge President Trump with abuse of power and obstruction of Congress for conduct they called a “clear and present danger” to the 2020 election and national security.","Democrats Signal Abuse of Power and Obstruction of Congress Charges Against Trump"
"2019-11-29T10:00:39+0000","Damon Dorsey was 23 and searching for a job when he stumbled upon an opening in Times Square’s security department.","They Keep Times Square in Order, and a Statue Front and Center"
"2019-12-15T10:00:11+0000","WASHINGTON — The American government secretly expelled two Chinese Embassy officials this fall after they drove on to a sensitive military base in Virginia, according to people with knowledge of the episode. The expulsions appear to be the first of Chinese diplomats suspected of espionage in more than 30 years.","U.S. Secretly Expelled Chinese Officials Suspected of Spying After Breach of Military Base"
"2019-12-13T23:33:51+0000","BARLBOROUGH, England — They trudged through a stinging rain to polling stations, streams of people who once powered the left in Britain: ex-miners, supermarket clerks, retired schoolteachers, health aides.","How Labour’s Working-Class Vote Crumbled and Its Nemesis Won the North"
"2019-12-10T18:55:11+0000","WASHINGTON — On the day that House Democrats formally accused President Trump of high crimes and misdemeanors, something unusual happened in the capital: Divided government actually started to work.","Impeach Trump or Work With Him? Democrats Are Pushing Forward on Both"
"2019-12-05T23:30:21+0000","SAN FRANCISCO — Uber said on Thursday that it had reports of 3,045 sexual assaults during its rides in the United States in 2018, with nine people murdered and 58 killed in crashes, in its first study detailing unsafe incidents on the ride-hailing platform. ","Uber Says 3,045 Sexual Assaults Were Reported in U.S. Rides Last Year"
"2019-11-09T10:00:27+0000","SOUTH RIDING, Va. — Not long ago, this rolling green stretch of Northern Virginia was farmland. Most people who could vote had grown up here. And when they did, they usually chose Republicans.","How Voters Turned Virginia From Deep Red to Solid Blue"
"2019-12-23T19:22:30+0000","Richard Chow discovered his younger brother’s taxi abandoned outside Carl Schurz Park, a 15-acre Manhattan oasis overlooking the East River. He began to panic.","A $750,000 Taxi Medallion, a Driver’s Suicide and a Brother’s Guilt"
"2019-12-26T10:00:20+0000","PROGRESO, Texas — Two days after giving the federal government his signature, Richard Drawe paused with his wife and mother on a levee that his family has owned for nearly a century to watch the cranes and roseate spoonbills.","A Barrier to Trump’s Border Wall: Landowners in Texas"
"2019-11-04T10:00:26+0000","Despite low national approval ratings and the specter of impeachment, President Trump remains highly competitive in the battleground states likeliest to decide his re-election, according to a set of new surveys from The New York Times Upshot and Siena College.","One Year From Election, Trump Trails Biden but Leads Warren in Battlegrounds"
"2019-12-18T02:57:21+0000","ZHENGZHOU, China — China is ramping up its ability to spy on its nearly 1.4 billion people to new and disturbing levels, giving the world a blueprint for how to build a digital totalitarian state.","A Surveillance Net Blankets China’s Cities, Giving Police Vast Powers"
"2019-11-27T10:00:27+0000","WASHINGTON — Critics of President Trump cheered on Monday when a federal judge ruled that the former White House counsel Donald F. McGahn II must testify to Congress — and scathingly labeled “fiction” the administration’s arguments that top White House aides are immune from congressional subpoenas.","Trump Keeps Losing in Court. But His Legal Strategy Is Winning Anyway."
"2019-11-25T08:00:07+0000","VIENNA — They were two Ukrainian oligarchs with American legal problems. One had been indicted on federal bribery charges. The other was embroiled in a vast banking scandal and was reported to be under investigation by the F.B.I.","Why Giuliani Singled Out 2 Ukrainian Oligarchs to Help Look for Dirt"
"2019-11-05T10:00:18+0000","TRIPOLI, Libya — The casualties at the Aziziya field hospital south of Tripoli used to arrive with gaping wounds and shattered limbs, victims of the haphazard artillery fire that has defined battles among Libyan militias. But now medics say they are seeing something new: narrow holes in a head or a torso left by bullets that kill instantly and never exit the body.","Russian Snipers, Missiles and Warplanes Try to Tilt Libyan War"
"2019-12-11T23:38:38+0000","WASHINGTON — The Justice Department’s inspector general on Wednesday painted a bleak portrait of the F.B.I. as a dysfunctional agency that severely mishandled its surveillance powers in the Russia investigation, but told lawmakers he had no evidence that the mistakes were intentional or undertaken out of political bias rather than “gross incompetence and negligence.”","Withering Criticism of F.B.I. as Watchdog Presents Russia Inquiry Findings"
"2019-11-09T10:00:31+0000","VEGA BAJA, P.R. — Hiram Figueroa rears roosters to fight, a Puerto Rican tradition from the time of the Spanish colonists that he learned as a teenager half a century ago and later taught his son. Together, they exercise their birds, clip their feathers and give them delicate sponge baths.","The Last Days of Legal Cockfighting in Puerto Rico"
"2019-12-26T18:28:09+0000","[Read more: Bernie Sanders drops out of 2020 democratic presidential race.]","Why Bernie Sanders Is Tough to Beat"
"2019-11-18T04:13:24+0000","WASHINGTON — It was a swift and bold reaction to a growing public health crisis affecting teenagers. Seated in the Oval Office in September, President Trump said he was moving to ban the sale of most flavored e-cigarettes as vaping among young people continued to rise.","Trump Retreats From Flavor Ban for E-Cigarettes"
"2019-12-30T05:01:13+0000","KOUTIA, Senegal — Years had passed since her husband had crossed the sea to look for work in Europe. Left behind, Khadijah Diagouraga trudged to the couple’s peanut fields alone every day, struggling to earn enough to provide for an extended family of 13.","Left Behind by Migrant Husbands, Women Break the Rules and Go to Work"
"2019-12-01T19:28:09+0000","Iran is experiencing its deadliest political unrest since the Islamic Revolution 40 years ago, with at least 180 people killed — and possibly hundreds more — as angry protests have been smothered in a government crackdown of unbridled force. ","With Brutal Crackdown, Iran Is Convulsed by Worst Unrest in 40 Years"
"2019-12-16T22:49:04+0000","As scrutiny of Purdue Pharma’s role in the opioid epidemic intensified during the past dozen years, its owners, members of the Sackler family, withdrew more than $10 billion from the company, distributing it among trusts and overseas holding companies, according to a new audit commissioned by Purdue.","Purdue Pharma Payments to Sackler Family Soared Amid Opioid Crisis"
"2019-11-15T00:20:33+0000","SANTA CLARITA, Calif. — Frantic parents texted with teenagers barricaded in classrooms. Others offered shelter to students fleeing their high school in this sleepy suburb north of Los Angeles on Thursday. It was the latest example of a wrenching sequence that has become a recurring nightmare for families in America. ","Santa Clarita Shooting Is Another Nightmare Made Real"
"2019-11-26T16:24:39+0000","Astronaut Snoopy might not be cleared for take off. The usually buoyant SpongeBob SquarePants may wind up deflated and depressed. Olaf, the garrulous snowman from “Frozen,” could find himself melting into a heaping puddle on the pavement.","Why the Big Balloons Might Not Fly at the Macy’s Thanksgiving Parade"
"2019-12-16T13:36:38+0000","WASHINGTON — Democratic lawmakers representing conservative-leaning districts announced one by one on Monday that they would cast votes this week to impeach President Trump, signaling that a critical bloc of the most politically vulnerable Democrats is pulling together behind the party’s effort to seek his removal from office.","Moderate Democrats Back Impeachment of Trump as House Vote Nears"
"2019-12-06T22:35:17+0000","The plan was hatched with high hopes and missionary zeal: For the first time in its history, the United States would come together to create consistent, rigorous education standards and stop letting so many school children fall behind academically.","After 10 Years of Hopes and Setbacks, What Happened to the Common Core?"
"2019-11-15T19:48:12+0000","WASHINGTON — The former United States ambassador to Ukraine told the House impeachment inquiry on Friday that she felt threatened by President Trump and “shocked, appalled, devastated” that he vilified her in a call with another foreign leader, as Mr. Trump attacked her in real time on Twitter, drawing a stern warning about witness intimidation from Democrats.","Ex-Envoy to Ukraine ‘Devastated’ as Trump Vilified Her"
"2019-11-13T21:09:32+0000","WASHINGTON — The House of Representatives opened historic impeachment hearings on Wednesday and took startling new testimony from a senior American diplomat that further implicated President Trump in a campaign to pressure Ukraine to publicly commit to investigating former Vice President Joseph R. Biden Jr. ","Impeachment Hearings Open With Revelation on Trump’s Ukraine Pressure"
"2019-12-30T21:56:21+0000","Carlos Ghosn, the former chairman of Nissan who was facing charges of financial wrongdoing in Japan, has fled the country and taken refuge in Lebanon, where he is considered something of a folk hero, to escape what he called “injustice and political persecution.”","Carlos Ghosn, Fallen Nissan Boss, Flees Japan to Escape ‘Political Persecution’"
"2019-12-12T18:16:02+0000","WASHINGTON — House Judiciary Committee Democrats on Thursday abruptly put off a pair of historic impeachment votes after a drawn-out battle with Republicans stretched late into the night, setting up final action on Friday to approve charges that President Trump abused his power and obstructed Congress.","House Panel Delays Vote on Impeachment Articles"
"2019-11-07T22:17:00+0000","Michael R. Bloomberg is actively preparing to enter the Democratic presidential primary and is expected to file paperwork this week designating himself as a candidate in at least one state with an early filing deadline, people briefed on Mr. Bloomberg’s plans said.","Michael Bloomberg Actively Prepares to Enter 2020 Presidential Race"
"2019-11-16T15:20:03+0000","WASHINGTON — John R. Bolton, President Trump’s national security adviser, met privately with the president in August as part of a bid to persuade Mr. Trump to release $391 million in security assistance to Ukraine, a senior National Security Council aide told House impeachment investigators last month.","Bolton and Trump Met Privately Over Withheld Aid, White House Official Testified"
"2019-12-20T20:34:06+0000","The publication is small, reaching just a fraction of the evangelical movement.","Evangelical Leaders Close Ranks With Trump After Scathing Editorial"
"2019-11-17T12:15:07+0000","Ahead of a potential Democratic presidential run, former Mayor Michael R. Bloomberg of New York on Sunday reversed his longstanding support of the aggressive “stop-and-frisk” policing strategy that he pursued for a decade and that led to the disproportionate stopping of black and Latino people across the city.","Michael Bloomberg Pushed ‘Stop-and-Frisk’ Policing. Now He’s Apologizing."
"2019-12-16T00:00:15+0000","ORLANDO — The struggle to heal has been palpable here in the years since 2016, when a gunman turned Pulse, a gay nightclub, into what was then the site of the deadliest mass shooting in modern American history.","At Pulse Shooting Site, a Plan to Remember Renews Pain for Some"
"2019-12-18T18:50:38+0000","WASHINGTON — The House of Representatives on Wednesday impeached President Trump for abuse of power and obstruction of Congress, making him the third president in history to be charged with committing high crimes and misdemeanors and face removal by the Senate.","Trump Impeached for Abuse of Power and Obstruction of Congress"
"2019-12-09T10:25:09+0000","LAUSANNE, Switzerland — The world’s top antidoping authority on Monday banished Russia from international competition — including next summer’s Olympic Games in Tokyo — for four years, the latest and most severe punishment yet connected to a yearslong cheating scheme that has tarnished sports, rendered Russia a sports pariah and exacerbated tension between Moscow and the West.","Russia Banned From Olympics and Global Sports for 4 Years Over Doping"
"2019-11-28T12:36:55+0000","SHANGHAI — China vented on Thursday after President Trump signed new human rights legislation covering the protest-wracked city of Hong Kong. It denounced the new law as illegal interference in its own affairs. It summoned the American ambassador for the second time in a week. It vowed retaliation.","China Condemns U.S. Over Hong Kong. That Won’t Stop Trade Talks."
"2019-11-09T15:55:19+0000","Follow our live coverage of Marie Yovanovitch’s public impeachment inquiry hearing.","How the State Dept.’s Dissenters Incited a Revolt, Then a Rallying Cry"
"2019-11-12T10:00:22+0000","ISTANBUL — Behind President Trump’s accommodating attitude toward Turkey is an unusual back channel: a trio of sons-in-law who married into power and now play key roles in connecting Ankara with Washington. ","Behind Trump’s Dealings With Turkey: Sons-in-Law Married to Power"
"2019-12-20T02:12:26+0000","LOS ANGELES — Mayor Pete Buttigieg of South Bend, Ind., was repeatedly pushed onto the defensive in the sixth Democratic presidential debate on Thursday night, as several of his rivals challenged his political ascent by bluntly questioning his fund-raising practices and credentials for the presidency in a contentious and deeply substantive forum.","Democratic Candidates Go on the Attack, and Buttigieg Is the Target"
"2019-12-17T04:40:22+0000","WASHINGTON — Rudolph W. Giuliani said on Monday that he provided President Trump with detailed information this year about how the United States ambassador to Ukraine was, in Mr. Giuliani’s view, impeding investigations that could benefit Mr. Trump, setting in motion the ambassador’s recall from her post.","Giuliani Provides Details of What Trump Knew About Ambassador’s Removal"
"2019-12-20T22:04:12+0000","FRANKFORT, Ky. — The mother was at home preparing cheese sticks and a milkshake when she got the call. On the other line, a prosecutor had surprising news about the man who had been convicted of repeatedly sexually assaulting her child and sentenced last year to 23 years in prison. ","‘How? How? How?’: Victims’ Families Rage as Matt Bevin Defends Pardons"
"2019-11-23T18:30:20+0000","The secretary of the Navy and the admiral who leads the SEALs have threatened to resign or be fired if plans to expel a commando from the elite unit in a war crimes case are halted by President Trump, administration officials said Saturday.","Navy Is Said to Proceed With Disciplinary Plans Against Edward Gallagher"
"2019-12-23T23:47:34+0000","SPOKANE, Wash. — Matt Shea was 34 years old when he ran for the State Legislature in eastern Washington, but he had already established credentials that made him a promising Republican candidate.","G.O.P. Lawmaker Had Visions of a Christian Alternative Government"
"2019-11-01T09:00:29+0000","The top Democratic presidential candidates are locked in a close race in the 2020 Iowa caucuses, with Senator Elizabeth Warren slightly ahead of Senator Bernie Sanders, Mayor Pete Buttigieg of South Bend, Ind., and former Vice President Joseph R. Biden Jr., according to a New York Times/Siena College poll of likely Democratic caucusgoers.","Warren Leads Tight Iowa Race as Biden Fades, Poll Finds"
"2019-12-25T20:31:29+0000","DORAL, Fla. — It is happy hour at Trump National Doral Miami, the sprawling resort that is the biggest cash generator in President Trump’s business portfolio. But on a weekday evening in November, only a few sprinklings of patrons grace the resort’s bar and high-end steak house. Tables with lit candles sit empty through the night.","For Trump Organization, Office Skyscrapers Make Up for Lagging Hotels"
"2019-12-24T10:01:10+0000","WASHINGTON — As the state of Virginia prepared for a major bridge and tunnel expansion in the tidewaters of the Chesapeake Bay last year, engineers understood that the nesting grounds of 25,000 gulls, black skimmers, royal terns and other seabirds were about to be plowed under. ","A Trump Policy ‘Clarification’ All but Ends Punishment for Bird Deaths"
"2019-11-04T07:30:15+0000","The scientist at M.D. Anderson Cancer Center in Houston was hardly discreet. “Here is the bones and meet of what you want,” he wrote in a misspelled email to researchers in China. ","Vast Dragnet Targets Theft of Biomedical Secrets for China"
"2019-11-18T17:52:49+0000","WASHINGTON — House Democrats are exploring whether President Trump lied in his written answers to Robert S. Mueller III’s investigation, a lawyer for the House told a federal appeals court on Monday, raising the prospect of an additional basis for an article of impeachment.","Impeachment Investigators Exploring Whether Trump Lied to Mueller"
"2019-11-03T10:00:16+0000","A million Americans a year are arrested for drunken driving, and most stops begin the same way: flashing blue lights in the rearview mirror, then a battery of tests that might include standing on one foot or reciting the alphabet. ","These Machines Can Put You in Jail. Don’t Trust Them."
"2019-11-10T23:35:26+0000","A few hours after polls closed in Kentucky last Tuesday, a Twitter user writing under the handle @Overlordkraken1 posted a message to his 19 followers saying he had “just shredded a box of Republican mail-in ballots.”","Close Election in Kentucky Was Ripe for Twitter, and an Omen for 2020"
"2019-12-15T22:27:24+0000","EDINBURG, Texas — Next month, California will uncork a $187 million campaign to prod its nearly 40 million residents to participate in the 2020 census. Neighborhoods across the state have been computer-ranked by how likely residents are to fill out census forms. Custom marketing campaigns are being focus-grouped. Nonprofit organizations have been showered with grants to boost response in hard-to-count areas.","In 2020 Census, Big Efforts in Some States. In Others, Not So Much."
"2019-11-21T16:32:53+0000","JERUSALEM — Prime Minister Benjamin Netanyahu was indicted Thursday on charges of bribery, fraud and breach of trust in a set of long-running corruption cases, throwing his political future into doubt and heightening the uncertainty and chaos surrounding Israel’s fitful, yearlong struggle to choose its next leader.","Israel’s Netanyahu Indicted on Charges of Fraud, Bribery and Breach of Trust"
"2019-11-04T20:44:20+0000","WASHINGTON — The Trump administration formally notified the United Nations on Monday that it would withdraw the United States from the Paris Agreement on climate change, leaving global climate diplomats to plot a way forward without the cooperation of the world’s largest economy.","Trump Serves Notice to Quit Paris Climate Agreement"
"2019-11-04T08:00:19+0000","WASHINGTON — Long before a telephone call with Ukraine’s president that prompted an impeachment inquiry, President Trump was exchanging political favors with a different Ukrainian leader, who desperately sought American help for his country’s struggle against Russian aggression. ","Inside Ukraine’s Push to Cultivate Trump From the Start"
"2019-12-13T13:56:37+0000","WASHINGTON — A fiercely divided House Judiciary Committee approved two articles of impeachment against President Trump on Friday, setting up a historic vote before the full House that would make him only the third president to be impeached.","Panel Approves Impeachment Articles and Sends Charges for a House Vote"
"2019-11-04T22:45:04+0000","BAGHDAD — It started quietly a month or so ago with scattered protests. Those steadily expanded until last week more than 200,000 Iraqis marched in Baghdad, raging against the Iraqi government and a foreign occupier — not the United States this time, but Iran. ","Iraqis Rise Against a Reviled Occupier: Iran"
"2019-12-31T18:00:12+0000","TOKYO — By the time most of Japan had woken up on Tuesday, he was gone. One of the country’s most famous criminal suspects had slipped past the cameras trained on his house, past the police and border guards and the Japanese citizens who for the past year have followed his every move.","Carlos Ghosn’s Escape: A Lawyer in Beirut, a French Passport and a Lot of Mystery"
"2019-12-20T08:00:10+0000","Hours after an 18-year old student at Barnard College was found stabbed and dying just outside Morningside Park in Manhattan, the police commissioner and two top chiefs gathered with detectives near the steep flights of stone steps where she had been attacked. ","How the Central Park 5 Case Looms Over the Tessa Majors Murder"
"2019-11-25T10:00:17+0000","ATLANTA — Chyna Hester knew what she was supposed to say. ","Black Voters to Black Candidates: Representation Is Not Enough"
"2019-11-08T21:00:52+0000","WISE, Va. — When a judge hears civil cases at the courthouse in this southwest Virginia town two days a month, many of the lawsuits have a common plaintiff: the local hospital, Ballad Health, suing patients over unpaid medical bills.","With Medical Bills Skyrocketing, More Hospitals Are Suing for Payment"
"2019-12-27T17:47:28+0000","Gideon Kidd of Cedar Falls is the driving force behind one of the larger social media megaphones in Iowa. He has built a following of more than 340,000 with his @IvePetThatDog Twitter account where he posts — truth in advertising — photos of himself petting dogs.","‘Call Me Elizabeth’: Inside the Hours Elizabeth Warren Spends on the Phone"
"2019-12-03T12:24:10+0000","BEIRUT, Lebanon — In Lebanon, its people like to boast, you can take in pristine mountain villages and swim in the shimmering sea all in one day. ","To Make Sense of Lebanon’s Protests, Follow the Garbage"
